timestamp,mid_price,spread,best_bid,best_ask,bid_prices,bid_quantities,ask_prices,ask_quantities,bid_volume,ask_volume
1700000037.6,1000.065,0.21,999.96,1000.17,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[76.0, 349.0, 212.0, 60.0, 45.0, 62.0, 506.0, 37.0, 696.0, 250.0]","[1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57, 1000.62]","[23.0, 141.0, 30.0, 123.0, 63.0, 93.0, 198.0, 166.0, 4.0, 91.0]",2293.0,932.0
1700000037.7,1000.0996,0.1,1000.05,1000.15,"[1000.05, 1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6]","[53.0, 37.0, 104.0, 1.0, 323.0, 40.0, 73.0, 86.0, 53.0, 103.0]","[1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6]","[30.0, 1.0, 35.0, 4.0, 133.0, 135.0, 127.0, 109.0, 134.0, 417.0]",873.0,1125.0
1700000037.8,1000.0828,0.18,999.99,1000.17,"[999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54]","[205.0, 39.0, 20.0, 42.0, 55.0, 68.0, 21.0, 112.0, 187.0, 21.0]","[1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57, 1000.62]","[10.0, 29.0, 84.0, 22.0, 48.0, 203.0, 389.0, 55.0, 38.0, 75.0]",770.0,953.0
1700000037.9,1000.1084,0.1,1000.06,1000.16,"[1000.06, 1000.01, 999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61]","[2.0, 259.0, 5.0, 88.0, 209.0, 61.0, 2.0, 179.0, 22.0, 32.0]","[1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61]","[36.0, 48.0, 253.0, 6.0, 55.0, 346.0, 15.0, 257.0, 23.0, 115.0]",859.0,1154.0
1700000038.0,1000.0837,0.1,1000.03,1000.13,"[1000.03, 999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58]","[12.0, 48.0, 27.0, 163.0, 123.0, 2.0, 40.0, 68.0, 39.0, 331.0]","[1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58]","[146.0, 8.0, 32.0, 9.0, 21.0, 250.0, 40.0, 178.0, 82.0, 422.0]",853.0,1188.0
1700000038.1,1000.1016,0.1,1000.05,1000.15,"[1000.05, 1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6]","[32.0, 23.0, 77.0, 25.0, 159.0, 35.0, 430.0, 209.0, 181.0, 65.0]","[1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6]","[2.0, 33.0, 24.0, 3.0, 108.0, 202.0, 55.0, 7.0, 4.0, 760.0]",1236.0,1198.0
1700000038.2,1000.0561,0.1,1000.01,1000.11,"[1000.01, 999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56]","[61.0, 20.0, 1.0, 66.0, 37.0, 29.0, 61.0, 33.0, 37.0, 43.0]","[1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56]","[5.0, 2.0, 43.0, 100.0, 3.0, 134.0, 87.0, 1.0, 20.0, 31.0]",388.0,426.0
1700000038.3,1000.0469,0.15,999.97,1000.12,"[999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52]","[10.0, 27.0, 204.0, 425.0, 79.0, 28.0, 34.0, 77.0, 81.0, 49.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[110.0, 38.0, 49.0, 358.0, 106.0, 225.0, 83.0, 346.0, 45.0, 2.0]",1014.0,1362.0
1700000038.4,1000.0325,0.1,999.98,1000.08,"[999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53]","[46.0, 45.0, 11.0, 25.0, 365.0, 387.0, 96.0, 53.0, 183.0, 347.0]","[1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53]","[148.0, 16.0, 23.0, 8.0, 3.0, 43.0, 12.0, 179.0, 72.0, 44.0]",1558.0,548.0
1700000038.5,1000.0554,0.17,999.97,1000.14,"[999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52]","[15.0, 65.0, 230.0, 203.0, 8.0, 56.0, 189.0, 283.0, 51.0, 323.0]","[1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59]","[41.0, 141.0, 67.0, 209.0, 18.0, 458.0, 9.0, 244.0, 19.0, 442.0]",1423.0,1648.0
1700000038.6,1000.0972,0.19,1000.0,1000.19,"[1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55]","[34.0, 17.0, 167.0, 62.0, 103.0, 41.0, 389.0, 162.0, 95.0, 193.0]","[1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64]","[66.0, 15.0, 122.0, 22.0, 114.0, 28.0, 29.0, 116.0, 58.0, 5.0]",1263.0,575.0
1700000038.7,1000.1178,0.94,999.65,1000.59,"[999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2]","[63.0, 176.0, 111.0, 462.0, 63.0, 97.0, 66.0, 541.0, 120.0, 422.0]","[1000.59, 1000.64, 1000.69, 1000.74, 1000.79, 1000.84, 1000.89, 1000.94, 1000.99, 1001.04]","[6.0, 20.0, 71.0, 42.0, 36.0, 61.0, 33.0, 293.0, 64.0, 190.0]",2121.0,816.0
1700000038.8,1000.0903,0.36,999.91,1000.27,"[999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46]","[17.0, 32.0, 140.0, 26.0, 201.0, 41.0, 61.0, 350.0, 23.0, 86.0]","[1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57, 1000.62, 1000.67, 1000.72]","[22.0, 67.0, 64.0, 77.0, 105.0, 151.0, 500.0, 242.0, 63.0, 42.0]",977.0,1333.0
1700000038.9,1000.087,0.2,999.99,1000.19,"[999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54]","[62.0, 44.0, 58.0, 47.0, 50.0, 131.0, 72.0, 110.0, 335.0, 587.0]","[1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64]","[1.0, 53.0, 26.0, 112.0, 7.0, 104.0, 29.0, 124.0, 10.0, 102.0]",1496.0,568.0
1700000039.0,1000.1,0.14,1000.03,1000.17,"[1000.03, 999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58]","[124.0, 16.0, 23.0, 108.0, 258.0, 144.0, 213.0, 8.0, 79.0, 59.0]","[1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57, 1000.62]","[2.0, 95.0, 109.0, 6.0, 301.0, 45.0, 158.0, 130.0, 206.0, 16.0]",1032.0,1068.0
1700000039.1,1000.0859,0.1,1000.04,1000.14,"[1000.04, 999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59]","[4.0, 10.0, 55.0, 54.0, 69.0, 44.0, 137.0, 11.0, 50.0, 187.0]","[1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59]","[136.0, 36.0, 42.0, 19.0, 199.0, 82.0, 134.0, 34.0, 110.0, 54.0]",621.0,846.0
1700000039.2,1000.0726,0.11,1000.02,1000.13,"[1000.02, 999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57]","[52.0, 87.0, 1.0, 45.0, 60.0, 127.0, 37.0, 72.0, 119.0, 160.0]","[1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58]","[107.0, 34.0, 10.0, 168.0, 32.0, 237.0, 41.0, 3.0, 120.0, 518.0]",760.0,1270.0
1700000039.3,1000.072,0.1,1000.02,1000.12,"[1000.02, 999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57]","[87.0, 68.0, 43.0, 6.0, 94.0, 215.0, 11.0, 48.0, 147.0, 375.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[230.0, 120.0, 76.0, 37.0, 32.0, 1.0, 78.0, 191.0, 90.0, 274.0]",1094.0,1129.0
1700000039.4,1000.0545,0.1,1000.0,1000.1,"[1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55]","[36.0, 35.0, 31.0, 194.0, 53.0, 40.0, 475.0, 248.0, 7.0, 32.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[4.0, 1.0, 717.0, 148.0, 89.0, 225.0, 74.0, 787.0, 89.0, 112.0]",1151.0,2246.0
1700000039.5,1000.07,0.46,999.84,1000.3,"[999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39]","[5.0, 47.0, 98.0, 4.0, 45.0, 121.0, 224.0, 405.0, 76.0, 294.0]","[1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6, 1000.65, 1000.7, 1000.75]","[230.0, 110.0, 103.0, 9.0, 154.0, 1.0, 1.0, 219.0, 6.0, 59.0]",1319.0,892.0
1700000039.6,1000.0814,0.1,1000.03,1000.13,"[1000.03, 999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58]","[7.0, 51.0, 325.0, 107.0, 324.0, 357.0, 701.0, 307.0, 203.0, 29.0]","[1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58]","[62.0, 53.0, 71.0, 80.0, 185.0, 261.0, 2.0, 72.0, 163.0, 305.0]",2411.0,1254.0
1700000039.7,1000.0745,0.69,999.73,1000.42,"[999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28]","[66.0, 18.0, 126.0, 99.0, 62.0, 18.0, 13.0, 29.0, 88.0, 214.0]","[1000.42, 1000.47, 1000.52, 1000.57, 1000.62, 1000.67, 1000.72, 1000.77, 1000.82, 1000.87]","[94.0, 11.0, 5.0, 30.0, 163.0, 18.0, 195.0, 212.0, 278.0, 71.0]",733.0,1077.0
1700000039.8,1000.1021,0.19,1000.01,1000.2,"[1000.01, 999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56]","[322.0, 28.0, 75.0, 261.0, 76.0, 80.0, 57.0, 141.0, 45.0, 117.0]","[1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6, 1000.65]","[23.0, 99.0, 57.0, 30.0, 103.0, 79.0, 54.0, 17.0, 176.0, 407.0]",1202.0,1045.0
1700000039.9,1000.089,0.1,1000.04,1000.14,"[1000.04, 999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59]","[46.0, 10.0, 8.0, 3.0, 2.0, 9.0, 45.0, 206.0, 230.0, 123.0]","[1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59]","[80.0, 46.0, 6.0, 48.0, 80.0, 72.0, 134.0, 47.0, 215.0, 223.0]",682.0,951.0
1700000040.0,1000.0746,0.41,999.87,1000.28,"[999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42]","[24.0, 112.0, 58.0, 7.0, 18.0, 354.0, 85.0, 208.0, 126.0, 72.0]","[1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63, 1000.68, 1000.73]","[115.0, 29.0, 82.0, 14.0, 29.0, 424.0, 254.0, 518.0, 469.0, 238.0]",1064.0,2172.0
1700000040.1,1000.0426,0.47,999.81,1000.28,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[19.0, 16.0, 5.0, 85.0, 24.0, 89.0, 68.0, 165.0, 13.0, 202.0]","[1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63, 1000.68, 1000.73]","[3.0, 25.0, 97.0, 21.0, 208.0, 367.0, 48.0, 170.0, 11.0, 445.0]",686.0,1395.0
1700000040.2,1000.069,0.58,999.78,1000.36,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[34.0, 14.0, 21.0, 256.0, 74.0, 225.0, 131.0, 233.0, 44.0, 129.0]","[1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61, 1000.66, 1000.71, 1000.76, 1000.81]","[42.0, 39.0, 51.0, 247.0, 253.0, 115.0, 13.0, 35.0, 160.0, 20.0]",1161.0,975.0
1700000040.3,1000.0539,0.13,999.99,1000.12,"[999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54]","[31.0, 41.0, 4.0, 16.0, 210.0, 63.0, 523.0, 22.0, 202.0, 79.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[22.0, 151.0, 370.0, 216.0, 331.0, 149.0, 334.0, 14.0, 130.0, 132.0]",1191.0,1849.0
1700000040.4,1000.0654,0.1,1000.02,1000.12,"[1000.02, 999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57]","[39.0, 3.0, 77.0, 8.0, 27.0, 100.0, 38.0, 668.0, 138.0, 174.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[1.0, 178.0, 51.0, 23.0, 41.0, 225.0, 462.0, 118.0, 42.0, 29.0]",1272.0,1170.0
1700000040.5,1000.0679,0.1,1000.02,1000.12,"[1000.02, 999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57]","[147.0, 82.0, 21.0, 87.0, 59.0, 85.0, 151.0, 29.0, 247.0, 659.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[1.0, 77.0, 80.0, 9.0, 95.0, 48.0, 247.0, 235.0, 641.0, 156.0]",1567.0,1589.0
1700000040.6,1000.0851,0.1,1000.04,1000.14,"[1000.04, 999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59]","[5.0, 30.0, 155.0, 50.0, 7.0, 249.0, 300.0, 13.0, 134.0, 84.0]","[1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59]","[49.0, 178.0, 25.0, 234.0, 95.0, 114.0, 118.0, 145.0, 52.0, 90.0]",1027.0,1100.0
1700000040.7,1000.0527,0.1,1000.0,1000.1,"[1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55]","[148.0, 29.0, 66.0, 131.0, 319.0, 12.0, 270.0, 165.0, 106.0, 125.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[7.0, 16.0, 18.0, 35.0, 125.0, 150.0, 212.0, 293.0, 99.0, 627.0]",1371.0,1582.0
1700000040.8,1000.065,0.49,999.82,1000.31,"[999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37]","[63.0, 65.0, 10.0, 211.0, 203.0, 345.0, 26.0, 34.0, 105.0, 23.0]","[1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61, 1000.66, 1000.71, 1000.76]","[30.0, 80.0, 28.0, 116.0, 33.0, 46.0, 438.0, 1.0, 241.0, 140.0]",1085.0,1153.0
1700000040.9,1000.0513,0.1,1000.0,1000.1,"[1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55]","[50.0, 27.0, 29.0, 35.0, 35.0, 6.0, 571.0, 57.0, 129.0, 172.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[5.0, 212.0, 38.0, 19.0, 23.0, 61.0, 89.0, 67.0, 20.0, 8.0]",1111.0,542.0
1700000041.0,1000.0183,0.33,999.85,1000.18,"[999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4]","[7.0, 65.0, 107.0, 192.0, 243.0, 80.0, 81.0, 215.0, 147.0, 41.0]","[1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63]","[1.0, 151.0, 30.0, 31.0, 267.0, 80.0, 22.0, 263.0, 15.0, 694.0]",1178.0,1554.0
1700000041.1,1000.0157,0.29,999.87,1000.16,"[999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42]","[58.0, 46.0, 49.0, 81.0, 34.0, 137.0, 28.0, 36.0, 182.0, 373.0]","[1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61]","[89.0, 9.0, 32.0, 316.0, 153.0, 257.0, 113.0, 389.0, 29.0, 87.0]",1024.0,1474.0
1700000041.2,1000.0477,0.1,1000.0,1000.1,"[1000.0, 999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55]","[33.0, 27.0, 25.0, 180.0, 63.0, 110.0, 158.0, 54.0, 61.0, 329.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[55.0, 54.0, 4.0, 90.0, 36.0, 261.0, 33.0, 281.0, 261.0, 344.0]",1040.0,1419.0
1700000041.3,1000.087,0.15,1000.01,1000.16,"[1000.01, 999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56]","[88.0, 138.0, 134.0, 37.0, 54.0, 331.0, 136.0, 324.0, 37.0, 122.0]","[1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61]","[49.0, 112.0, 56.0, 79.0, 101.0, 76.0, 124.0, 65.0, 172.0, 227.0]",1401.0,1061.0
1700000041.4,1000.1321,0.1,1000.08,1000.18,"[1000.08, 1000.03, 999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63]","[1.0, 90.0, 52.0, 34.0, 415.0, 22.0, 87.0, 44.0, 274.0, 398.0]","[1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63]","[22.0, 33.0, 18.0, 73.0, 85.0, 53.0, 231.0, 149.0, 171.0, 62.0]",1417.0,897.0
1700000041.5,1000.1128,0.71,999.76,1000.47,"[999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31]","[38.0, 69.0, 18.0, 152.0, 97.0, 61.0, 129.0, 145.0, 14.0, 487.0]","[1000.47, 1000.52, 1000.57, 1000.62, 1000.67, 1000.72, 1000.77, 1000.82, 1000.87, 1000.92]","[41.0, 46.0, 21.0, 78.0, 21.0, 68.0, 138.0, 311.0, 4.0, 71.0]",1210.0,799.0
1700000041.6,1000.1088,0.6,999.81,1000.41,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[15.0, 26.0, 65.0, 18.0, 69.0, 543.0, 20.0, 6.0, 15.0, 164.0]","[1000.41, 1000.46, 1000.51, 1000.56, 1000.61, 1000.66, 1000.71, 1000.76, 1000.81, 1000.86]","[107.0, 39.0, 63.0, 38.0, 66.0, 253.0, 123.0, 461.0, 243.0, 253.0]",941.0,1646.0
1700000041.7,1000.1039,0.27,999.97,1000.24,"[999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52]","[88.0, 21.0, 36.0, 135.0, 273.0, 66.0, 48.0, 19.0, 14.0, 161.0]","[1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64, 1000.69]","[14.0, 155.0, 13.0, 58.0, 147.0, 51.0, 70.0, 614.0, 20.0, 162.0]",861.0,1304.0
1700000041.8,1000.1127,0.1,1000.06,1000.16,"[1000.06, 1000.01, 999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61]","[138.0, 65.0, 22.0, 64.0, 156.0, 66.0, 71.0, 120.0, 53.0, 4.0]","[1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61]","[121.0, 3.0, 73.0, 11.0, 13.0, 86.0, 33.0, 284.0, 45.0, 384.0]",759.0,1053.0
1700000041.9,1000.0984,0.59,999.8,1000.39,"[999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35]","[47.0, 156.0, 17.0, 171.0, 36.0, 253.0, 169.0, 124.0, 174.0, 178.0]","[1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64, 1000.69, 1000.74, 1000.79, 1000.84]","[14.0, 63.0, 238.0, 85.0, 15.0, 236.0, 41.0, 197.0, 12.0, 70.0]",1325.0,971.0
1700000042.0,1000.106,0.17,1000.02,1000.19,"[1000.02, 999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57]","[35.0, 48.0, 130.0, 45.0, 35.0, 6.0, 110.0, 230.0, 398.0, 19.0]","[1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64]","[7.0, 18.0, 175.0, 45.0, 111.0, 34.0, 151.0, 2.0, 131.0, 24.0]",1056.0,698.0
1700000042.1,1000.0918,0.1,1000.04,1000.14,"[1000.04, 999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59]","[5.0, 123.0, 8.0, 37.0, 307.0, 76.0, 225.0, 15.0, 58.0, 332.0]","[1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59]","[8.0, 12.0, 13.0, 492.0, 107.0, 31.0, 182.0, 74.0, 15.0, 368.0]",1186.0,1302.0
1700000042.2,1000.0986,0.28,999.96,1000.24,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[11.0, 83.0, 37.0, 76.0, 284.0, 259.0, 107.0, 89.0, 187.0, 306.0]","[1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64, 1000.69]","[63.0, 32.0, 7.0, 60.0, 2.0, 18.0, 187.0, 116.0, 128.0, 133.0]",1439.0,746.0
1700000042.3,1000.0654,0.23,999.95,1000.18,"[999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5]","[85.0, 120.0, 35.0, 28.0, 254.0, 29.0, 546.0, 379.0, 81.0, 282.0]","[1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63]","[132.0, 4.0, 76.0, 155.0, 185.0, 11.0, 139.0, 19.0, 221.0, 19.0]",1839.0,961.0
1700000042.4,1000.0362,0.12,999.98,1000.1,"[999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53]","[18.0, 26.0, 13.0, 37.0, 209.0, 589.0, 33.0, 908.0, 622.0, 229.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[67.0, 3.0, 64.0, 60.0, 41.0, 335.0, 140.0, 709.0, 20.0, 198.0]",2684.0,1637.0
1700000042.5,1000.0688,0.38,999.88,1000.26,"[999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43]","[13.0, 141.0, 187.0, 159.0, 186.0, 47.0, 95.0, 55.0, 143.0, 114.0]","[1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61, 1000.66, 1000.71]","[29.0, 8.0, 265.0, 8.0, 8.0, 1.0, 145.0, 599.0, 20.0, 18.0]",1140.0,1101.0
1700000042.6,1000.0337,0.17,999.95,1000.12,"[999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5]","[182.0, 4.0, 115.0, 46.0, 57.0, 247.0, 48.0, 162.0, 7.0, 12.0]","[1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57]","[85.0, 13.0, 103.0, 32.0, 296.0, 159.0, 126.0, 211.0, 699.0, 84.0]",880.0,1808.0
1700000042.7,1000.0045,0.19,999.91,1000.1,"[999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46]","[1.0, 80.0, 37.0, 7.0, 18.0, 2.0, 346.0, 50.0, 389.0, 245.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[6.0, 25.0, 50.0, 54.0, 69.0, 122.0, 403.0, 56.0, 52.0, 3.0]",1175.0,840.0
1700000042.8,999.9931,0.21,999.89,1000.1,"[999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44]","[18.0, 10.0, 57.0, 34.0, 92.0, 380.0, 330.0, 204.0, 223.0, 461.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[15.0, 83.0, 133.0, 79.0, 2.0, 63.0, 327.0, 293.0, 200.0, 18.0]",1809.0,1213.0
1700000042.9,1000.0333,0.15,999.96,1000.11,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[2.0, 27.0, 68.0, 98.0, 153.0, 32.0, 150.0, 72.0, 16.0, 122.0]","[1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56]","[56.0, 32.0, 100.0, 94.0, 35.0, 8.0, 140.0, 143.0, 35.0, 26.0]",740.0,669.0
1700000043.0,1000.0298,0.2,999.93,1000.13,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[11.0, 94.0, 123.0, 24.0, 12.0, 22.0, 509.0, 33.0, 29.0, 22.0]","[1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58]","[3.0, 5.0, 276.0, 1.0, 76.0, 14.0, 118.0, 24.0, 330.0, 470.0]",879.0,1317.0
